id,discount,restrictions,benefits,restaurant_id
25224,25,0,0,4931
25225,20,0,0,4931
25226,15,0,0,4931
25227,50,0,0,4932
25228,40,0,0,4932
25229,25,0,0,4932
25230,20,0,0,4932
25231,15,0,0,4932
25232,50,0,0,4933
25233,40,0,0,4933
25234,25,0,0,4933
25235,20,0,0,4933
25236,15,0,0,4933
25237,50,0,0,4934
25238,40,0,0,4934
25239,25,0,0,4934
25240,20,0,0,4934
25241,15,0,0,4934
25242,50,0,0,132
25243,40,0,0,132
25244,25,0,0,132
25245,20,0,0,132
25246,15,0,0,132
25247,50,0,0,714
25248,25,0,0,714
25249,20,0,0,714
25250,15,0,0,714
25251,50,0,0,2041
25252,40,0,0,2041
25253,25,0,0,2041
25254,20,0,0,2041
25255,15,0,0,2041
25256,50,0,0,3526
25257,40,0,0,3526
25258,25,0,0,3526
25259,20,0,0,3526
25260,15,0,0,3526
25261,50,0,0,4935
25262,40,0,0,4935
25263,25,0,0,4935
25264,20,0,0,4935
25265,15,0,0,4935
25266,50,0,0,4936
25267,40,0,0,4936
25268,25,0,0,4936
25269,20,0,0,4936
25270,15,0,0,4936
25271,50,0,0,4937
25272,40,0,0,4937
25273,25,0,0,4937
25274,20,0,0,4937
25275,15,0,0,4937
25276,50,0,0,4938
25277,40,0,0,4938
25278,25,0,0,4938
25279,20,0,0,4938
25280,15,0,0,4938
25281,50,0,0,4939
25282,25,0,0,4939
25283,20,0,0,4939
25284,15,0,0,4939
25285,50,0,0,4940
25286,40,0,0,4940
25287,25,0,0,4940
25288,20,0,0,4940
25289,15,0,0,4940
25290,50,0,0,4941
25291,40,0,0,4941
25292,25,0,0,4941
25293,20,0,0,4941
25294,15,0,0,4941
25295,50,0,0,1013
25296,40,0,0,1013
25297,25,0,0,1013
25298,20,0,0,1013
25299,15,0,0,1013
25300,50,0,0,4942
25301,25,0,0,4942
25302,20,0,0,4942
25303,15,0,0,4942
25304,50,0,0,4943
25305,25,0,0,4943
25306,20,0,0,4943
25307,15,0,0,4943
25308,50,0,0,4944
25309,40,0,0,4944
25310,25,0,0,4944
25311,20,0,0,4944
25312,15,0,0,4944
25313,50,0,0,3724
25314,40,0,0,3724
25315,25,0,0,3724
25316,20,0,0,3724
25317,15,0,0,3724
25318,40,0,0,4945
25319,25,0,0,4945
25320,20,0,0,4945
25321,15,0,0,4945
25322,50,0,0,4946
25323,40,0,0,4946
25324,25,0,0,4946
25325,20,0,0,4946
25326,15,0,0,4946
25327,50,0,0,4947
25328,25,0,0,4947
25329,20,0,0,4947
25330,15,0,0,4947
25331,50,0,0,1166
25332,40,0,0,1166
25333,25,0,0,1166
25334,20,0,0,1166
25335,15,0,0,1166
25336,50,0,0,4948
25337,40,0,0,4948
25338,25,0,0,4948
25339,20,0,0,4948
25340,15,0,0,4948
25341,50,0,0,756
25342,40,0,0,756
25343,25,0,0,756
25344,20,0,0,756
25345,15,0,0,756
25346,50,0,0,4949
25347,25,0,0,4949
25348,20,0,0,4949
25349,15,0,0,4949
25350,50,0,0,4950
25351,40,0,0,4950
25352,25,0,0,4950
25353,20,0,0,4950
25354,15,0,0,4950
25355,50,0,0,4951
25356,40,0,0,4951
25357,25,0,0,4951
25358,20,0,0,4951
25359,15,0,0,4951
25360,50,0,0,4952
25361,40,0,0,4952
25362,25,0,0,4952
25363,20,0,0,4952
25364,15,0,0,4952
25365,50,0,0,4953
25366,25,0,0,4953
25367,20,0,0,4953
25368,15,0,0,4953
25369,50,0,0,4954
25370,40,0,0,4954
25371,25,0,0,4954
25372,20,0,0,4954
25373,15,0,0,4954
25374,50,0,0,4955
25375,40,0,0,4955
25376,25,0,0,4955
25377,20,0,0,4955
25378,15,0,0,4955
25379,50,0,0,4956
25380,40,0,0,4956
25381,25,0,0,4956
25382,20,0,0,4956
25383,15,0,0,4956
25384,50,0,0,4957
25385,40,0,0,4957
25386,25,0,0,4957
25387,20,0,0,4957
25388,15,0,0,4957
25389,50,0,0,4958
25390,30,0,0,4958
25391,25,0,0,4958
25392,20,0,0,4958
25393,15,0,0,4958
25394,50,0,0,4959
25395,40,0,0,4959
25396,25,0,0,4959
25397,20,0,0,4959
25398,15,0,0,4959
25399,50,0,0,4961
25400,25,0,0,4961
25401,20,0,0,4961
25402,15,0,0,4961
25403,50,0,0,224
25404,40,0,0,224
25405,25,0,0,224
25406,20,0,0,224
25407,15,0,0,224
25408,50,0,0,577
25409,40,0,0,577
25410,25,0,0,577
25411,20,0,0,577
25412,15,0,0,577
25413,50,0,0,4962
25414,40,0,0,4962
25415,25,0,0,4962
25416,20,0,0,4962
25417,15,0,0,4962
25418,50,0,0,4963
25419,40,0,0,4963
25420,25,0,0,4963
25421,20,0,0,4963
25422,15,0,0,4963
25423,50,0,0,4964
25424,40,0,0,4964
25425,25,0,0,4964
25426,20,0,0,4964
25427,15,0,0,4964
25428,50,0,0,4966
25429,40,0,0,4966
25430,25,0,0,4966
25431,20,0,0,4966
25432,15,0,0,4966
25433,50,0,0,4967
25434,40,0,0,4967
25435,25,0,0,4967
25436,20,0,0,4967
25437,15,0,0,4967
25438,50,0,0,4968
25439,40,0,0,4968
25440,25,0,0,4968
25441,20,0,0,4968
25442,15,0,0,4968
25443,50,0,0,4969
25444,40,0,0,4969
25445,25,0,0,4969
25446,20,0,0,4969
25447,15,0,0,4969
25448,50,0,0,106
25449,40,0,0,106
25450,25,0,0,106
25451,20,0,0,106
25452,15,0,0,106
25453,50,0,0,4970
25454,40,0,0,4970
25455,25,0,0,4970
25456,20,0,0,4970
25457,15,0,0,4970
25458,50,0,0,4971
25459,25,0,0,4971
25460,20,0,0,4971
25461,15,0,0,4971
25462,50,0,0,4972
25463,40,0,0,4972
25464,25,0,0,4972
25465,20,0,0,4972
25466,15,0,0,4972
25467,50,0,0,4973
25468,40,0,0,4973
25469,25,0,0,4973
25470,20,0,0,4973
25471,15,0,0,4973
25472,50,0,0,4974
25473,40,0,0,4974
25474,25,0,0,4974
25475,20,0,0,4974
25476,15,0,0,4974
25477,50,0,0,4975
25478,25,0,0,4975
25479,20,0,0,4975
25480,15,0,0,4975
25481,50,0,0,46
25482,40,0,0,46
25483,25,0,0,46
25484,20,0,0,46
25485,15,0,0,46
25486,50,0,0,4976
25487,40,0,0,4976
25488,25,0,0,4976
25489,20,0,0,4976
25490,15,0,0,4976
25491,50,0,0,49
25492,40,0,0,49
25493,25,0,0,49
25494,20,0,0,49
25495,15,0,0,49
25496,50,0,0,80
25497,40,0,0,80
25498,25,0,0,80
25499,20,0,0,80
25500,15,0,0,80
25501,50,0,0,4977
25502,40,0,0,4977
25503,25,0,0,4977
25504,20,0,0,4977
25505,15,0,0,4977
25506,50,0,0,2181
25507,40,0,0,2181
25508,25,0,0,2181
25509,20,0,0,2181
25510,15,0,0,2181
25511,50,0,0,4978
25512,40,0,0,4978
25513,25,0,0,4978
25514,20,0,0,4978
25515,15,0,0,4978
25516,50,0,0,4980
25517,40,0,0,4980
25518,25,0,0,4980
25519,20,0,0,4980
25520,15,0,0,4980
25521,50,0,0,4979
25522,40,0,0,4979
25523,25,0,0,4979
25524,20,0,0,4979
25525,15,0,0,4979
25526,50,0,0,4981
25527,40,0,0,4981
25528,25,0,0,4981
25529,20,0,0,4981
25530,15,0,0,4981
25531,50,0,0,4982
25532,40,0,0,4982
25533,25,0,0,4982
25534,20,0,0,4982
25535,15,0,0,4982
25536,50,0,0,4983
25537,40,0,0,4983
25538,25,0,0,4983
25539,20,0,0,4983
25540,15,0,0,4983
25541,40,0,0,294
25542,25,0,0,294
25543,20,0,0,294
25544,15,0,0,294
25545,50,0,0,981
25546,40,0,0,981
25547,25,0,0,981
25548,20,0,0,981
25549,15,0,0,981
25550,50,0,0,4984
25551,40,0,0,4984
25552,25,0,0,4984
25553,20,0,0,4984
25554,15,0,0,4984
25555,50,0,0,133
25556,40,0,0,133
25557,25,0,0,133
25558,20,0,0,133
25559,15,0,0,133
25560,50,0,0,309
25561,40,0,0,309
25562,25,0,0,309
25563,20,0,0,309
25564,15,0,0,309
25565,50,0,0,4985
25566,40,0,0,4985
25567,25,0,0,4985
25568,20,0,0,4985
25569,15,0,0,4985
25570,50,0,0,312
25571,40,0,0,312
25572,25,0,0,312
25573,20,0,0,312
25574,15,0,0,312
25575,50,0,0,308
25576,40,0,0,308
25577,25,0,0,308
25578,20,0,0,308
25579,15,0,0,308
25580,50,0,0,307
25581,40,0,0,307
25582,25,0,0,307
25583,20,0,0,307
25584,15,0,0,307
25585,50,0,0,120
25586,25,0,0,120
25587,20,0,0,120
25588,15,0,0,120
25589,50,0,0,414
25590,40,0,0,414
25591,25,0,0,414
25592,20,0,0,414
25593,15,0,0,414
25594,50,0,0,4986
25595,40,0,0,4986
25596,25,0,0,4986
25597,20,0,0,4986
25598,15,0,0,4986
25599,50,0,0,152
25600,40,0,0,152
25601,25,0,0,152
25602,20,0,0,152
25603,15,0,0,152
25604,50,0,0,4987
25605,40,0,0,4987
25606,25,0,0,4987
25607,20,0,0,4987
25608,15,0,0,4987
25609,50,0,0,4988
25610,40,0,0,4988
25611,25,0,0,4988
25612,20,0,0,4988
25613,15,0,0,4988
25614,50,0,0,4989
25615,40,0,0,4989
25616,25,0,0,4989
25617,20,0,0,4989
25618,15,0,0,4989
25619,50,0,0,261
25620,40,0,0,261
25621,25,0,0,261
25622,20,0,0,261
25623,15,0,0,261
25624,50,0,0,4990
25625,40,0,0,4990
25626,25,0,0,4990
25627,20,0,0,4990
25628,15,0,0,4990
25629,50,0,0,4991
25630,40,0,0,4991
25631,25,0,0,4991
25632,20,0,0,4991
25633,15,0,0,4991
25634,50,0,0,4992
25635,40,0,0,4992
25636,25,0,0,4992
25637,20,0,0,4992
25638,15,0,0,4992
25639,40,0,0,4993
25640,25,0,0,4993
25641,20,0,0,4993
25642,15,0,0,4993
25643,50,0,0,2693
25644,40,0,0,2693
25645,25,0,0,2693
25646,20,0,0,2693
25647,15,0,0,2693
25648,50,0,0,4994
25649,40,0,0,4994
25650,25,0,0,4994
25651,20,0,0,4994
25652,15,0,0,4994
25653,50,0,0,4995
25654,40,0,0,4995
25655,25,0,0,4995
25656,20,0,0,4995
25657,15,0,0,4995
25658,50,0,0,4996
25659,40,0,0,4996
25660,25,0,0,4996
25661,20,0,0,4996
25662,15,0,0,4996
25663,50,0,0,4997
25664,40,0,0,4997
25665,25,0,0,4997
25666,20,0,0,4997
25667,15,0,0,4997
25668,50,0,0,4998
25669,40,0,0,4998
25670,25,0,0,4998
25671,20,0,0,4998
25672,15,0,0,4998
25673,50,0,0,109
25674,40,0,0,109
25675,25,0,0,109
25676,20,0,0,109
25677,15,0,0,109
25678,50,0,0,4999
25679,40,0,0,4999
25680,25,0,0,4999
25681,20,0,0,4999
25682,15,0,0,4999
25683,50,0,0,1996
25684,40,0,0,1996
25685,25,0,0,1996
25686,20,0,0,1996
25687,15,0,0,1996
25688,50,0,0,5000
25689,40,0,0,5000
25690,25,0,0,5000
25691,20,0,0,5000
25692,15,0,0,5000
25693,50,0,0,5001
25694,40,0,0,5001
25695,25,0,0,5001
25696,20,0,0,5001
25697,15,0,0,5001
25698,50,0,0,5002
25699,40,0,0,5002
25700,25,0,0,5002
25701,20,0,0,5002
25702,15,0,0,5002
25703,50,0,0,1358
25704,40,0,0,1358
25705,25,0,0,1358
25706,20,0,0,1358
25707,15,0,0,1358
25708,50,0,0,5003
25709,40,0,0,5003
25710,25,0,0,5003
25711,20,0,0,5003
25712,15,0,0,5003
25713,50,0,0,5006
25714,40,0,0,5006
25715,25,0,0,5006
25716,20,0,0,5006
25717,15,0,0,5006
25718,50,0,0,5005
25719,40,0,0,5005
25720,25,0,0,5005
25721,20,0,0,5005
25722,15,0,0,5005
25723,50,0,0,5004
25724,40,0,0,5004
25725,25,0,0,5004
25726,20,0,0,5004
25727,15,0,0,5004
25728,50,0,0,96
25729,40,0,0,96
25730,25,0,0,96
25731,20,0,0,96
25732,15,0,0,96
25733,50,0,0,1250
25734,40,0,0,1250
25735,25,0,0,1250
25736,20,0,0,1250
25737,15,0,0,1250
25738,50,0,0,5007
25739,40,0,0,5007
25740,25,0,0,5007
25741,20,0,0,5007
25742,15,0,0,5007
25743,50,0,0,5008
25744,40,0,0,5008
25745,25,0,0,5008
25746,20,0,0,5008
25747,15,0,0,5008
25748,50,0,0,5009
25749,40,0,0,5009
25750,25,0,0,5009
25751,20,0,0,5009
25752,15,0,0,5009
25753,50,0,0,5010
25754,40,0,0,5010
25755,25,0,0,5010
25756,20,0,0,5010
25757,15,0,0,5010
25758,50,0,0,5011
25759,40,0,0,5011
25760,25,0,0,5011
25761,20,0,0,5011
25762,15,0,0,5011
25763,50,0,0,5012
25764,25,0,0,5012
25765,20,0,0,5012
25766,15,0,0,5012
25767,50,0,0,5013
25768,40,0,0,5013
25769,25,0,0,5013
25770,20,0,0,5013
25771,15,0,0,5013
25772,50,0,0,5014
25773,40,0,0,5014
25774,25,0,0,5014
25775,20,0,0,5014
25776,15,0,0,5014
25777,50,0,0,5015
25778,40,0,0,5015
25779,25,0,0,5015
25780,20,0,0,5015
25781,15,0,0,5015
25782,50,0,0,5016
25783,40,0,0,5016
25784,25,0,0,5016
25785,20,0,0,5016
25786,15,0,0,5016
25787,50,0,0,5017
25788,40,0,0,5017
25789,25,0,0,5017
25790,20,0,0,5017
25791,15,0,0,5017
25792,50,0,0,743
25793,40,0,0,743
25794,25,0,0,743
25795,20,0,0,743
25796,15,0,0,743
25797,50,0,0,5018
25798,40,0,0,5018
25799,25,0,0,5018
25800,20,0,0,5018
25801,15,0,0,5018
25802,50,0,0,744
25803,40,0,0,744
25804,25,0,0,744
25805,20,0,0,744
25806,15,0,0,744
25807,50,0,0,989
25808,40,0,0,989
25809,25,0,0,989
25810,20,0,0,989
25811,15,0,0,989
25812,50,0,0,1297
25813,40,0,0,1297
25814,25,0,0,1297
25815,20,0,0,1297
25816,15,0,0,1297
25817,50,0,0,736
25818,40,0,0,736
25819,25,0,0,736
25820,20,0,0,736
25821,15,0,0,736
25822,50,0,0,605
25823,40,0,0,605
25824,25,0,0,605
25825,20,0,0,605
25826,15,0,0,605
25827,50,0,0,5019
25828,40,0,0,5019
25829,25,0,0,5019
25830,20,0,0,5019
25831,15,0,0,5019
25837,50,0,0,5020
25838,40,0,0,5020
25839,25,0,0,5020
25840,20,0,0,5020
25841,15,0,0,5020
25842,50,0,0,5021
25843,40,0,0,5021
25844,25,0,0,5021
25845,20,0,0,5021
25846,15,0,0,5021
25847,50,0,0,5022
25848,40,0,0,5022
25849,25,0,0,5022
25850,20,0,0,5022
25851,15,0,0,5022
25852,50,0,0,658
25853,40,0,0,658
25854,25,0,0,658
25855,20,0,0,658
25856,15,0,0,658
25857,50,0,0,1184
25858,40,0,0,1184
25859,25,0,0,1184
25860,20,0,0,1184
25861,15,0,0,1184
25862,50,0,0,5023
25863,40,0,0,5023
25864,25,0,0,5023
25865,20,0,0,5023
25866,15,0,0,5023
25867,50,0,0,5024
25868,40,0,0,5024
25869,25,0,0,5024
25870,20,0,0,5024
25871,15,0,0,5024
25872,50,0,0,342
25873,40,0,0,342
25874,25,0,0,342
25875,20,0,0,342
25876,15,0,0,342
25877,40,0,0,5025
25878,25,0,0,5025
25879,20,0,0,5025
25880,15,0,0,5025
25881,50,0,0,5026
25882,40,0,0,5026
25883,25,0,0,5026
25884,20,0,0,5026
25885,15,0,0,5026
25886,50,0,0,457
25887,40,0,0,457
25888,25,0,0,457
25889,20,0,0,457
25890,15,0,0,457
25891,50,0,0,458
25892,40,0,0,458
25893,25,0,0,458
25894,20,0,0,458
25895,15,0,0,458
25896,50,0,0,5027
25897,40,0,0,5027
25898,25,0,0,5027
25899,20,0,0,5027
25900,15,0,0,5027
25901,50,0,0,5028
25902,40,0,0,5028
25903,25,0,0,5028
25904,20,0,0,5028
25905,15,0,0,5028
25906,50,0,0,488
25907,40,0,0,488
25908,25,0,0,488
25909,20,0,0,488
25910,15,0,0,488
25911,50,0,0,204
25912,40,0,0,204
25913,25,0,0,204
25914,20,0,0,204
25915,15,0,0,204
25916,50,0,0,5029
25917,40,0,0,5029
25918,25,0,0,5029
25919,20,0,0,5029
25920,15,0,0,5029
25921,50,0,0,5030
25922,40,0,0,5030
25923,25,0,0,5030
25924,20,0,0,5030
25925,15,0,0,5030
25926,50,0,0,5031
25927,40,0,0,5031
25928,25,0,0,5031
25929,20,0,0,5031
25930,15,0,0,5031
25931,50,0,0,5032
25932,40,0,0,5032
25933,25,0,0,5032
25934,20,0,0,5032
25935,15,0,0,5032
25936,50,0,0,1007
25937,40,0,0,1007
25938,25,0,0,1007
25939,20,0,0,1007
25940,15,0,0,1007
25941,50,0,0,584
25942,40,0,0,584
25943,25,0,0,584
25944,20,0,0,584
25945,15,0,0,584
25946,50,0,0,5033
25947,40,0,0,5033
25948,25,0,0,5033
25949,20,0,0,5033
25950,15,0,0,5033
25951,50,0,0,695
25952,40,0,0,695
25953,25,0,0,695
25954,20,0,0,695
25955,15,0,0,695
25956,50,0,0,5034
25957,25,0,0,5034
25958,20,0,0,5034
25959,15,0,0,5034
25960,50,0,0,5035
25961,40,0,0,5035
25962,25,0,0,5035
25963,20,0,0,5035
25964,15,0,0,5035
25965,50,0,0,1020
25966,40,0,0,1020
25967,25,0,0,1020
25968,20,0,0,1020
25969,15,0,0,1020
25970,50,0,0,1061
25971,40,0,0,1061
25972,25,0,0,1061
25973,20,0,0,1061
25974,15,0,0,1061
25975,50,0,0,339
25976,40,0,0,339
25977,25,0,0,339
25978,20,0,0,339
25979,15,0,0,339
25980,50,0,0,5037
25981,40,0,0,5037
25982,25,0,0,5037
25983,20,0,0,5037
25984,15,0,0,5037
25985,50,0,0,5038
25986,25,0,0,5038
25987,20,0,0,5038
25988,15,0,0,5038
25989,50,0,0,3750
25990,40,0,0,3750
25991,25,0,0,3750
25992,20,0,0,3750
25993,15,0,0,3750
25994,50,0,0,2086
25995,40,0,0,2086
25996,25,0,0,2086
25997,20,0,0,2086
25998,15,0,0,2086
25999,40,0,0,5039
26000,25,0,0,5039
26001,20,0,0,5039
26002,15,0,0,5039
26003,25,0,0,5040
26004,20,0,0,5040
26005,15,0,0,5040
26006,50,0,0,5042
26007,40,0,0,5042
26008,25,0,0,5042
26009,20,0,0,5042
26010,15,0,0,5042
26011,40,0,0,5041
26012,25,0,0,5041
26013,20,0,0,5041
26014,15,0,0,5041
26015,50,0,0,5043
26016,40,0,0,5043
26017,25,0,0,5043
26018,20,0,0,5043
26019,15,0,0,5043
26020,50,0,0,5044
26021,40,0,0,5044
26022,25,0,0,5044
26023,20,0,0,5044
26024,15,0,0,5044
26025,50,0,0,1426
26026,40,0,0,1426
26027,25,0,0,1426
26028,20,0,0,1426
26029,15,0,0,1426
26030,50,0,0,514
26031,40,0,0,514
26032,25,0,0,514
26033,20,0,0,514
26034,15,0,0,514
26035,50,0,0,5045
26036,40,0,0,5045
26037,25,0,0,5045
26038,20,0,0,5045
26039,15,0,0,5045
26040,50,0,0,5046
26041,40,0,0,5046
26042,25,0,0,5046
26043,20,0,0,5046
26044,15,0,0,5046
26045,50,0,0,5047
26046,40,0,0,5047
26047,25,0,0,5047
26048,20,0,0,5047
26049,15,0,0,5047
26050,50,0,0,4503
26051,40,0,0,4503
26052,25,0,0,4503
26053,20,0,0,4503
26054,15,0,0,4503
26055,50,0,0,5048
26056,40,0,0,5048
26057,25,0,0,5048
26058,20,0,0,5048
26059,15,0,0,5048
26060,50,0,0,5049
26061,40,0,0,5049
26062,25,0,0,5049
26063,20,0,0,5049
26064,15,0,0,5049
26065,50,0,0,777
26066,40,0,0,777
26067,25,0,0,777
26068,20,0,0,777
26069,15,0,0,777
26070,50,0,0,5050
26071,40,0,0,5050
26072,25,0,0,5050
26073,20,0,0,5050
26074,15,0,0,5050
26075,50,0,0,5051
26076,40,0,0,5051
26077,25,0,0,5051
26078,20,0,0,5051
26079,15,0,0,5051
26080,30,0,0,5052
26081,25,0,0,5052
26082,20,0,0,5052
26083,15,0,0,5052
26084,50,0,0,5053
26085,40,0,0,5053
26086,25,0,0,5053
26087,20,0,0,5053
26088,15,0,0,5053
26089,50,0,0,5054
26090,40,0,0,5054
26091,25,0,0,5054
26092,20,0,0,5054
26093,15,0,0,5054
26094,50,0,0,360
26095,40,0,0,360
26096,25,0,0,360
26097,20,0,0,360
26098,15,0,0,360
26099,50,0,0,5055
26100,40,0,0,5055
26101,25,0,0,5055
26102,20,0,0,5055
26103,15,0,0,5055
26104,50,0,0,1429
26105,40,0,0,1429
26106,25,0,0,1429
26107,20,0,0,1429
26108,15,0,0,1429
26109,50,0,0,5056
26110,40,0,0,5056
26111,25,0,0,5056
26112,20,0,0,5056
26113,15,0,0,5056
26114,50,0,0,5057
26115,40,0,0,5057
26116,25,0,0,5057
26117,20,0,0,5057
26118,15,0,0,5057
26119,50,0,0,5058
26120,40,0,0,5058
26121,25,0,0,5058
26122,20,0,0,5058
26123,15,0,0,5058
26124,50,0,0,5060
26125,40,0,0,5060
26126,25,0,0,5060
26127,20,0,0,5060
26128,15,0,0,5060
26129,50,0,0,581
26130,40,0,0,581
26131,25,0,0,581
26132,20,0,0,581
26133,15,0,0,581
26134,50,0,0,5059
26135,40,0,0,5059
26136,25,0,0,5059
26137,20,0,0,5059
26138,15,0,0,5059
26139,50,0,0,5061
26140,40,0,0,5061
26141,25,0,0,5061
26142,20,0,0,5061
26143,15,0,0,5061
26144,50,0,0,5062
26145,40,0,0,5062
26146,25,0,0,5062
26147,20,0,0,5062
26148,15,0,0,5062
26149,50,0,0,5063
26150,40,0,0,5063
26151,25,0,0,5063
26152,20,0,0,5063
26153,15,0,0,5063
26154,50,0,0,5064
26155,40,0,0,5064
26156,25,0,0,5064
26157,20,0,0,5064
26158,15,0,0,5064
26159,50,0,0,624
26160,40,0,0,624
26161,25,0,0,624
26162,20,0,0,624
26163,15,0,0,624
26164,50,0,0,623
26165,40,0,0,623
26166,25,0,0,623
26167,20,0,0,623
26168,15,0,0,623
26169,50,0,0,5065
26170,40,0,0,5065
26171,25,0,0,5065
26172,20,0,0,5065
26173,15,0,0,5065
26174,50,0,0,696
26175,40,0,0,696
26176,25,0,0,696
26177,20,0,0,696
26178,15,0,0,696
26179,50,0,0,20
26180,40,0,0,20
26181,25,0,0,20
26182,20,0,0,20
26183,15,0,0,20
26184,50,0,0,5066
26185,40,0,0,5066
26186,25,0,0,5066
26187,20,0,0,5066
26188,15,0,0,5066
26189,50,0,0,5067
26190,40,0,0,5067
26191,25,0,0,5067
26192,20,0,0,5067
26193,15,0,0,5067
26194,50,0,0,5068
26195,25,0,0,5068
26196,20,0,0,5068
26197,15,0,0,5068
26198,50,0,0,5069
26199,40,0,0,5069
26200,25,0,0,5069
26201,20,0,0,5069
26202,15,0,0,5069
26203,50,0,0,1014
26204,30,0,0,1014
26205,25,0,0,1014
26206,20,0,0,1014
26207,15,0,0,1014
26208,50,0,0,5070
26209,40,0,0,5070
26210,25,0,0,5070
26211,20,0,0,5070
26212,15,0,0,5070
26213,50,0,0,5071
26214,40,0,0,5071
26215,25,0,0,5071
26216,20,0,0,5071
26217,15,0,0,5071
26218,50,0,0,5072
26219,40,0,0,5072
26220,25,0,0,5072
26221,20,0,0,5072
26222,15,0,0,5072
26223,50,0,0,5073
26224,40,0,0,5073
26225,25,0,0,5073
26226,20,0,0,5073
26227,15,0,0,5073
26228,50,0,0,1335
26229,40,0,0,1335
26230,25,0,0,1335
26231,20,0,0,1335
26232,15,0,0,1335
26233,50,0,0,5075
26234,40,0,0,5075
26235,25,0,0,5075
26236,20,0,0,5075
26237,15,0,0,5075
26238,50,0,0,5076
26239,40,0,0,5076
26240,25,0,0,5076
26241,20,0,0,5076
26242,15,0,0,5076
26243,40,0,0,51
26244,25,0,0,51
26245,20,0,0,51
26246,15,0,0,51
26247,50,0,0,5077
26248,40,0,0,5077
26249,25,0,0,5077
26250,20,0,0,5077
26251,15,0,0,5077
26252,50,0,0,5078
26253,40,0,0,5078
26254,25,0,0,5078
26255,20,0,0,5078
26256,15,0,0,5078
26257,50,0,0,1019
26258,40,0,0,1019
26259,25,0,0,1019
26260,20,0,0,1019
26261,15,0,0,1019
26262,50,0,0,5079
26263,40,0,0,5079
26264,25,0,0,5079
26265,20,0,0,5079
26266,15,0,0,5079
26267,50,0,0,5080
26268,40,0,0,5080
26269,25,0,0,5080
26270,20,0,0,5080
26271,15,0,0,5080
26272,50,0,0,5081
26273,40,0,0,5081
26274,25,0,0,5081
26275,20,0,0,5081
26276,15,0,0,5081
26277,50,0,0,5082
26278,40,0,0,5082
26279,25,0,0,5082
26280,20,0,0,5082
26281,15,0,0,5082
26282,50,0,0,1496
26283,40,0,0,1496
26284,25,0,0,1496
26285,20,0,0,1496
26286,15,0,0,1496
26287,50,0,0,1106
26288,40,0,0,1106
26289,25,0,0,1106
26290,20,0,0,1106
26291,15,0,0,1106
26292,50,0,0,459
26293,40,0,0,459
26294,25,0,0,459
26295,20,0,0,459
26296,15,0,0,459
26297,50,0,0,888
26298,40,0,0,888
26299,25,0,0,888
26300,20,0,0,888
26301,15,0,0,888
26302,50,0,0,936
26303,25,0,0,936
26304,20,0,0,936
26305,15,0,0,936
26306,50,0,0,10
26307,40,0,0,10
26308,25,0,0,10
26309,20,0,0,10
26310,15,0,0,10
26311,50,0,0,5083
26312,40,0,0,5083
26313,25,0,0,5083
26314,20,0,0,5083
26315,15,0,0,5083
26316,50,0,0,1068
26317,40,0,0,1068
26318,25,0,0,1068
26319,20,0,0,1068
26320,15,0,0,1068
26321,50,0,0,5084
26322,40,0,0,5084
26323,25,0,0,5084
26324,20,0,0,5084
26325,15,0,0,5084
26326,50,0,0,5085
26327,40,0,0,5085
26328,25,0,0,5085
26329,20,0,0,5085
26330,15,0,0,5085
26331,50,0,0,1282
26332,40,0,0,1282
26333,25,0,0,1282
26334,20,0,0,1282
26335,15,0,0,1282
26336,50,0,0,5086
26337,40,0,0,5086
26338,25,0,0,5086
26339,20,0,0,5086
26340,15,0,0,5086
26341,50,0,0,5087
26342,40,0,0,5087
26343,25,0,0,5087
26344,20,0,0,5087
26345,15,0,0,5087
26346,50,0,0,5089
26347,40,0,0,5089
26348,25,0,0,5089
26349,20,0,0,5089
26350,15,0,0,5089
26351,50,0,0,5088
26352,40,0,0,5088
26353,25,0,0,5088
26354,20,0,0,5088
26355,15,0,0,5088
26356,50,0,0,5090
26357,40,0,0,5090
26358,25,0,0,5090
26359,20,0,0,5090
26360,15,0,0,5090
26361,50,0,0,5091
26362,40,0,0,5091
26363,25,0,0,5091
26364,20,0,0,5091
26365,15,0,0,5091
26366,50,0,0,5092
26367,40,0,0,5092
26368,25,0,0,5092
26369,20,0,0,5092
26370,15,0,0,5092
26371,50,0,0,3527
26372,40,0,0,3527
26373,25,0,0,3527
26374,20,0,0,3527
26375,15,0,0,3527
26376,50,0,0,5093
26377,40,0,0,5093
26378,25,0,0,5093
26379,20,0,0,5093
26380,15,0,0,5093
26381,50,0,0,357
26382,40,0,0,357
26383,25,0,0,357
26384,20,0,0,357
26385,15,0,0,357
26386,50,0,0,5094
26387,40,0,0,5094
26388,25,0,0,5094
26389,20,0,0,5094
26390,15,0,0,5094
26391,50,0,0,5095
26392,40,0,0,5095
26393,25,0,0,5095
26394,20,0,0,5095
26395,15,0,0,5095
26396,50,0,0,5097
26397,40,0,0,5097
26398,25,0,0,5097
26399,20,0,0,5097
26400,15,0,0,5097
26401,50,0,0,5098
26402,40,0,0,5098
26403,25,0,0,5098
26404,20,0,0,5098
26405,15,0,0,5098
26406,50,0,0,5099
26407,40,0,0,5099
26408,25,0,0,5099
26409,20,0,0,5099
26410,15,0,0,5099
26411,50,0,0,5100
26412,40,0,0,5100
26413,25,0,0,5100
